"REF_DATE","GEO","DGUID","Sex","Infant or perinatal mortality","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2005","Alberta","2016A000248","Females","Infant mortality","Rate","Rate","257","units ","0","v116627678","111.3.1.2","5.2","","","","1"
"2005","Alberta","2016A000248","Females","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627679","111.3.1.3","4.3","","","","1"
"2005","Alberta","2016A000248","Females","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627680","111.3.1.4","6.2","","","","1"
"2005","Alberta","2016A000248","Females","Perinatal mortality","Number","Number","223","units ","0","v116627681","111.3.2.1","135","","","","0"
"2005","Alberta","2016A000248","Females","Perinatal mortality","Rate","Rate","257","units ","0","v116627682","111.3.2.2","6.1","","","","1"
"2005","Alberta","2016A000248","Females","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627683","111.3.2.3","5.1","","","","1"
"2005","Alberta","2016A000248","Females","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627684","111.3.2.4","7.2","","","","1"
"2005","South Zone, Alberta","2015A00074831","Both sexes","Infant mortality","Number","Number","223","units ","0","v116627685","112.1.1.1","20","","","","0"
"2005","South Zone, Alberta","2015A00074831","Both sexes","Infant mortality","Rate","Rate","257","units ","0","v116627686","112.1.1.2","5.4","","","","1"
"2005","South Zone, Alberta","2015A00074831","Both sexes","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627687","112.1.1.3","3.4","","","","1"
"2005","South Zone, Alberta","2015A00074831","Both sexes","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627688","112.1.1.4","8.5","","","","1"
"2005","South Zone, Alberta","2015A00074831","Both sexes","Perinatal mortality","Number","Number","223","units ","0","v116627689","112.1.2.1","25","","","","0"
"2005","South Zone, Alberta","2015A00074831","Both sexes","Perinatal mortality","Rate","Rate","257","units ","0","v116627690","112.1.2.2","6.8","","","","1"
"2005","South Zone, Alberta","2015A00074831","Both sexes","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627691","112.1.2.3","4.5","","","","1"
"2005","South Zone, Alberta","2015A00074831","Both sexes","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627692","112.1.2.4","10.1","","","","1"
"2005","South Zone, Alberta","2015A00074831","Males","Infant mortality","Number","Number","223","units ","0","v116627693","112.2.1.1","10","","","","0"
"2005","South Zone, Alberta","2015A00074831","Males","Infant mortality","Rate","Rate","257","units ","0","v116627694","112.2.1.2","5.3","","","","1"
"2005","South Zone, Alberta","2015A00074831","Males","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627695","112.2.1.3","2.7","","","","1"
"2005","South Zone, Alberta","2015A00074831","Males","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627696","112.2.1.4","10.0","","","","1"
"2005","South Zone, Alberta","2015A00074831","Males","Perinatal mortality","Number","Number","223","units ","0","v116627697","112.2.2.1","15","","","","0"
"2005","South Zone, Alberta","2015A00074831","Males","Perinatal mortality","Rate","Rate","257","units ","0","v116627698","112.2.2.2","7.9","","","","1"
"2005","South Zone, Alberta","2015A00074831","Males","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627699","112.2.2.3","4.6","","","","1"
"2005","South Zone, Alberta","2015A00074831","Males","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627700","112.2.2.4","13.3","","","","1"
"2005","South Zone, Alberta","2015A00074831","Females","Infant mortality","Number","Number","223","units ","0","v116627701","112.3.1.1","10","","","","0"
"2005","South Zone, Alberta","2015A00074831","Females","Infant mortality","Rate","Rate","257","units ","0","v116627702","112.3.1.2","5.6","","","","1"
"2005","South Zone, Alberta","2015A00074831","Females","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627703","112.3.1.3","2.8","","","","1"
"2005","South Zone, Alberta","2015A00074831","Females","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627704","112.3.1.4","10.6","","","","1"
"2005","South Zone, Alberta","2015A00074831","Females","Perinatal mortality","Number","Number","223","units ","0","v116627705","112.3.2.1","10","","","","0"
"2005","South Zone, Alberta","2015A00074831","Females","Perinatal mortality","Rate","Rate","257","units ","0","v116627706","112.3.2.2","5.6","","","","1"
"2005","South Zone, Alberta","2015A00074831","Females","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627707","112.3.2.3","2.8","","","","1"
"2005","South Zone, Alberta","2015A00074831","Females","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627708","112.3.2.4","10.6","","","","1"
"2005","Calgary Zone, Alberta","2015A00074832","Both sexes","Infant mortality","Number","Number","223","units ","0","v116627709","113.1.1.1","80","","","","0"
"2005","Calgary Zone, Alberta","2015A00074832","Both sexes","Infant mortality","Rate","Rate","257","units ","0","v116627710","113.1.1.2","4.8","","","","1"
"2005","Calgary Zone, Alberta","2015A00074832","Both sexes","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627711","113.1.1.3","3.9","","","","1"
"2005","Calgary Zone, Alberta","2015A00074832","Both sexes","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627712","113.1.1.4","6.1","","","","1"
"2005","Calgary Zone, Alberta","2015A00074832","Both sexes","Perinatal mortality","Number","Number","223","units ","0","v116627713","113.1.2.1","90","","","","0"
"2005","Calgary Zone, Alberta","2015A00074832","Both sexes","Perinatal mortality","Rate","Rate","257","units ","0","v116627714","113.1.2.2","5.4","","","","1"
"2005","Calgary Zone, Alberta","2015A00074832","Both sexes","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627715","113.1.2.3","4.4","","","","1"
"2005","Calgary Zone, Alberta","2015A00074832","Both sexes","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627716","113.1.2.4","6.7","","","","1"
"2005","Calgary Zone, Alberta","2015A00074832","Males","Infant mortality","Number","Number","223","units ","0","v116627717","113.2.1.1","45","","","","0"
"2005","Calgary Zone, Alberta","2015A00074832","Males","Infant mortality","Rate","Rate","257","units ","0","v116627718","113.2.1.2","5.3","","","","1"
"2005","Calgary Zone, Alberta","2015A00074832","Males","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627719","113.2.1.3","3.9","","","","1"
"2005","Calgary Zone, Alberta","2015A00074832","Males","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627720","113.2.1.4","7.2","","","","1"
"2005","Calgary Zone, Alberta","2015A00074832","Males","Perinatal mortality","Number","Number","223","units ","0","v116627721","113.2.2.1","45","","","","0"
"2005","Calgary Zone, Alberta","2015A00074832","Males","Perinatal mortality","Rate","Rate","257","units ","0","v116627722","113.2.2.2","5.3","","","","1"
"2005","Calgary Zone, Alberta","2015A00074832","Males","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627723","113.2.2.3","3.9","","","","1"
"2005","Calgary Zone, Alberta","2015A00074832","Males","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627724","113.2.2.4","7.2","","","","1"
"2005","Calgary Zone, Alberta","2015A00074832","Females","Infant mortality","Number","Number","223","units ","0","v116627725","113.3.1.1","35","","","","0"
"2005","Calgary Zone, Alberta","2015A00074832","Females","Infant mortality","Rate","Rate","257","units ","0","v116627726","113.3.1.2","4.3","","","","1"
"2005","Calgary Zone, Alberta","2015A00074832","Females","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627727","113.3.1.3","3.1","","","","1"
"2005","Calgary Zone, Alberta","2015A00074832","Females","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627728","113.3.1.4","6.1","","","","1"
"2005","Calgary Zone, Alberta","2015A00074832","Females","Perinatal mortality","Number","Number","223","units ","0","v116627729","113.3.2.1","45","","","","0"
"2005","Calgary Zone, Alberta","2015A00074832","Females","Perinatal mortality","Rate","Rate","257","units ","0","v116627730","113.3.2.2","5.5","","","","1"
"2005","Calgary Zone, Alberta","2015A00074832","Females","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627731","113.3.2.3","4.1","","","","1"
"2005","Calgary Zone, Alberta","2015A00074832","Females","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627732","113.3.2.4","7.5","","","","1"
"2005","Central Zone, Alberta","2015A00074833","Both sexes","Infant mortality","Number","Number","223","units ","0","v116627733","114.1.1.1","40","","","","0"
"2005","Central Zone, Alberta","2015A00074833","Both sexes","Infant mortality","Rate","Rate","257","units ","0","v116627734","114.1.1.2","7.2","","","","1"
"2005","Central Zone, Alberta","2015A00074833","Both sexes","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627735","114.1.1.3","5.2","","","","1"
"2005","Central Zone, Alberta","2015A00074833","Both sexes","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627736","114.1.1.4","9.8","","","","1"
"2005","Central Zone, Alberta","2015A00074833","Both sexes","Perinatal mortality","Number","Number","223","units ","0","v116627737","114.1.2.1","40","","","","0"
"2005","Central Zone, Alberta","2015A00074833","Both sexes","Perinatal mortality","Rate","Rate","257","units ","0","v116627738","114.1.2.2","7.2","","","","1"
"2005","Central Zone, Alberta","2015A00074833","Both sexes","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627739","114.1.2.3","5.2","","","","1"
"2005","Central Zone, Alberta","2015A00074833","Both sexes","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627740","114.1.2.4","9.8","","","","1"
"2005","Central Zone, Alberta","2015A00074833","Males","Infant mortality","Number","Number","223","units ","0","v116627741","114.2.1.1","25","","","","0"
"2005","Central Zone, Alberta","2015A00074833","Males","Infant mortality","Rate","Rate","257","units ","0","v116627742","114.2.1.2","8.8","","","","1"
"2005","Central Zone, Alberta","2015A00074833","Males","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627743","114.2.1.3","5.8","","","","1"
"2005","Central Zone, Alberta","2015A00074833","Males","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627744","114.2.1.4","13.2","","","","1"
"2005","Central Zone, Alberta","2015A00074833","Males","Perinatal mortality","Number","Number","223","units ","0","v116627745","114.2.2.1","25","","","","0"
"2005","Central Zone, Alberta","2015A00074833","Males","Perinatal mortality","Rate","Rate","257","units ","0","v116627746","114.2.2.2","8.8","","","","1"
"2005","Central Zone, Alberta","2015A00074833","Males","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627747","114.2.2.3","5.8","","","","1"
"2005","Central Zone, Alberta","2015A00074833","Males","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627748","114.2.2.4","13.2","","","","1"
"2005","Central Zone, Alberta","2015A00074833","Females","Infant mortality","Number","Number","223","units ","0","v116627749","114.3.1.1","15","","","","0"
"2005","Central Zone, Alberta","2015A00074833","Females","Infant mortality","Rate","Rate","257","units ","0","v116627750","114.3.1.2","5.5","","","","1"
"2005","Central Zone, Alberta","2015A00074833","Females","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627751","114.3.1.3","3.2","","","","1"
"2005","Central Zone, Alberta","2015A00074833","Females","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627752","114.3.1.4","9.2","","","","1"
"2005","Central Zone, Alberta","2015A00074833","Females","Perinatal mortality","Number","Number","223","units ","0","v116627753","114.3.2.1","15","","","","0"
"2005","Central Zone, Alberta","2015A00074833","Females","Perinatal mortality","Rate","Rate","257","units ","0","v116627754","114.3.2.2","5.5","","","","1"
"2005","Central Zone, Alberta","2015A00074833","Females","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627755","114.3.2.3","3.2","","","","1"
"2005","Central Zone, Alberta","2015A00074833","Females","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627756","114.3.2.4","9.2","","","","1"
"2005","Edmonton Zone, Alberta","2015A00074834","Both sexes","Infant mortality","Number","Number","223","units ","0","v116627757","115.1.1.1","75","","","","0"
"2005","Edmonton Zone, Alberta","2015A00074834","Both sexes","Infant mortality","Rate","Rate","257","units ","0","v116627758","115.1.1.2","5.7","","","","1"
"2005","Edmonton Zone, Alberta","2015A00074834","Both sexes","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627759","115.1.1.3","4.5","","","","1"
"2005","Edmonton Zone, Alberta","2015A00074834","Both sexes","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627760","115.1.1.4","7.1","","","","1"
"2005","Edmonton Zone, Alberta","2015A00074834","Both sexes","Perinatal mortality","Number","Number","223","units ","0","v116627761","115.1.2.1","90","","","","0"
"2005","Edmonton Zone, Alberta","2015A00074834","Both sexes","Perinatal mortality","Rate","Rate","257","units ","0","v116627762","115.1.2.2","6.8","","","","1"
"2005","Edmonton Zone, Alberta","2015A00074834","Both sexes","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627763","115.1.2.3","5.5","","","","1"
"2005","Edmonton Zone, Alberta","2015A00074834","Both sexes","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627764","115.1.2.4","8.4","","","","1"
"2005","Edmonton Zone, Alberta","2015A00074834","Males","Infant mortality","Number","Number","223","units ","0","v116627765","115.2.1.1","40","","","","0"
"2005","Edmonton Zone, Alberta","2015A00074834","Males","Infant mortality","Rate","Rate","257","units ","0","v116627766","115.2.1.2","5.9","","","","1"
"2005","Edmonton Zone, Alberta","2015A00074834","Males","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627767","115.2.1.3","4.3","","","","1"
"2005","Edmonton Zone, Alberta","2015A00074834","Males","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627768","115.2.1.4","8.1","","","","1"
"2005","Edmonton Zone, Alberta","2015A00074834","Males","Perinatal mortality","Number","Number","223","units ","0","v116627769","115.2.2.1","50","","","","0"
"2005","Edmonton Zone, Alberta","2015A00074834","Males","Perinatal mortality","Rate","Rate","257","units ","0","v116627770","115.2.2.2","7.4","","","","1"
"2005","Edmonton Zone, Alberta","2015A00074834","Males","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627771","115.2.2.3","5.6","","","","1"
"2005","Edmonton Zone, Alberta","2015A00074834","Males","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627772","115.2.2.4","9.8","","","","1"
"2005","Edmonton Zone, Alberta","2015A00074834","Females","Infant mortality","Number","Number","223","units ","0","v116627773","115.3.1.1","35","","","","0"
"2005","Edmonton Zone, Alberta","2015A00074834","Females","Infant mortality","Rate","Rate","257","units ","0","v116627774","115.3.1.2","5.4","","","","1"
"2005","Edmonton Zone, Alberta","2015A00074834","Females","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627775","115.3.1.3","3.8","","","","1"
"2005","Edmonton Zone, Alberta","2015A00074834","Females","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627776","115.3.1.4","7.6","","","","1"
"2005","Edmonton Zone, Alberta","2015A00074834","Females","Perinatal mortality","Number","Number","223","units ","0","v116627777","115.3.2.1","40","","","","0"
"2005","Edmonton Zone, Alberta","2015A00074834","Females","Perinatal mortality","Rate","Rate","257","units ","0","v116627778","115.3.2.2","6.2","","","","1"
"2005","Edmonton Zone, Alberta","2015A00074834","Females","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627779","115.3.2.3","4.5","","","","1"
"2005","Edmonton Zone, Alberta","2015A00074834","Females","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627780","115.3.2.4","8.5","","","","1"
"2005","North Zone, Alberta","2015A00074835","Both sexes","Infant mortality","Number","Number","223","units ","0","v116627781","116.1.1.1","40","","","","0"
"2005","North Zone, Alberta","2015A00074835","Both sexes","Infant mortality","Rate","Rate","257","units ","0","v116627782","116.1.1.2","6.3","","","","1"
"2005","North Zone, Alberta","2015A00074835","Both sexes","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627783","116.1.1.3","4.5","","","","1"
"2005","North Zone, Alberta","2015A00074835","Both sexes","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627784","116.1.1.4","8.6","","","","1"
"2005","North Zone, Alberta","2015A00074835","Both sexes","Perinatal mortality","Number","Number","223","units ","0","v116627785","116.1.2.1","45","","","","0"
"2005","North Zone, Alberta","2015A00074835","Both sexes","Perinatal mortality","Rate","Rate","257","units ","0","v116627786","116.1.2.2","7.1","","","","1"
"2005","North Zone, Alberta","2015A00074835","Both sexes","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627787","116.1.2.3","5.2","","","","1"
"2005","North Zone, Alberta","2015A00074835","Both sexes","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627788","116.1.2.4","9.5","","","","1"
"2005","North Zone, Alberta","2015A00074835","Males","Infant mortality","Number","Number","223","units ","0","v116627789","116.2.1.1","20","","","","0"
"2005","North Zone, Alberta","2015A00074835","Males","Infant mortality","Rate","Rate","257","units ","0","v116627790","116.2.1.2","6.1","","","","1"
"2005","North Zone, Alberta","2015A00074835","Males","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627791","116.2.1.3","3.9","","","","1"
"2005","North Zone, Alberta","2015A00074835","Males","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627792","116.2.1.4","9.6","","","","1"
"2005","North Zone, Alberta","2015A00074835","Males","Perinatal mortality","Number","Number","223","units ","0","v116627793","116.2.2.1","20","","","","0"
"2005","North Zone, Alberta","2015A00074835","Males","Perinatal mortality","Rate","Rate","257","units ","0","v116627794","116.2.2.2","6.1","","","","1"
"2005","North Zone, Alberta","2015A00074835","Males","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627795","116.2.2.3","3.9","","","","1"
"2005","North Zone, Alberta","2015A00074835","Males","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627796","116.2.2.4","9.6","","","","1"
"2005","North Zone, Alberta","2015A00074835","Females","Infant mortality","Number","Number","223","units ","0","v116627797","116.3.1.1","20","","","","0"
"2005","North Zone, Alberta","2015A00074835","Females","Infant mortality","Rate","Rate","257","units ","0","v116627798","116.3.1.2","6.4","","","","1"
"2005","North Zone, Alberta","2015A00074835","Females","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627799","116.3.1.3","4.0","","","","1"
"2005","North Zone, Alberta","2015A00074835","Females","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627800","116.3.1.4","10.1","","","","1"
"2005","North Zone, Alberta","2015A00074835","Females","Perinatal mortality","Number","Number","223","units ","0","v116627801","116.3.2.1","25","","","","0"
"2005","North Zone, Alberta","2015A00074835","Females","Perinatal mortality","Rate","Rate","257","units ","0","v116627802","116.3.2.2","8.0","","","","1"
"2005","North Zone, Alberta","2015A00074835","Females","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627803","116.3.2.3","5.3","","","","1"
"2005","North Zone, Alberta","2015A00074835","Females","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627804","116.3.2.4","12.0","","","","1"
"2005","British Columbia","2016A000259","Both sexes","Infant mortality","Number","Number","223","units ","0","v116627805","117.1.1.1","180","","","","0"
"2005","British Columbia","2016A000259","Both sexes","Infant mortality","Rate","Rate","257","units ","0","v116627806","117.1.1.2","4.3","","","","1"
"2005","British Columbia","2016A000259","Both sexes","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627807","117.1.1.3","3.7","","","","1"
"2005","British Columbia","2016A000259","Both sexes","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627808","117.1.1.4","5.0","","","","1"
"2005","British Columbia","2016A000259","Both sexes","Perinatal mortality","Number","Number","223","units ","0","v116627809","117.1.2.1","220","","","","0"
"2005","British Columbia","2016A000259","Both sexes","Perinatal mortality","Rate","Rate","257","units ","0","v116627810","117.1.2.2","5.2","","","","1"
"2005","British Columbia","2016A000259","Both sexes","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627811","117.1.2.3","4.6","","","","1"
"2005","British Columbia","2016A000259","Both sexes","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627812","117.1.2.4","6.0","","","","1"
"2005","British Columbia","2016A000259","Males","Infant mortality","Number","Number","223","units ","0","v116627813","117.2.1.1","105","","","","0"
"2005","British Columbia","2016A000259","Males","Infant mortality","Rate","Rate","257","units ","0","v116627814","117.2.1.2","4.9","","","","1"
"2005","British Columbia","2016A000259","Males","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627815","117.2.1.3","4.0","","","","1"
"2005","British Columbia","2016A000259","Males","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627816","117.2.1.4","5.9","","","","1"
"2005","British Columbia","2016A000259","Males","Perinatal mortality","Number","Number","223","units ","0","v116627817","117.2.2.1","115","","","","0"
"2005","British Columbia","2016A000259","Males","Perinatal mortality","Rate","Rate","257","units ","0","v116627818","117.2.2.2","5.3","","","","1"
"2005","British Columbia","2016A000259","Males","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627819","117.2.2.3","4.4","","","","1"
"2005","British Columbia","2016A000259","Males","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627820","117.2.2.4","6.4","","","","1"
"2005","British Columbia","2016A000259","Females","Infant mortality","Number","Number","223","units ","0","v116627821","117.3.1.1","75","","","","0"
"2005","British Columbia","2016A000259","Females","Infant mortality","Rate","Rate","257","units ","0","v116627822","117.3.1.2","3.7","","","","1"
"2005","British Columbia","2016A000259","Females","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627823","117.3.1.3","2.9","","","","1"
"2005","British Columbia","2016A000259","Females","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627824","117.3.1.4","4.6","","","","1"
"2005","British Columbia","2016A000259","Females","Perinatal mortality","Number","Number","223","units ","0","v116627825","117.3.2.1","105","","","","0"
"2005","British Columbia","2016A000259","Females","Perinatal mortality","Rate","Rate","257","units ","0","v116627826","117.3.2.2","5.1","","","","1"
"2005","British Columbia","2016A000259","Females","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627827","117.3.2.3","4.2","","","","1"
"2005","British Columbia","2016A000259","Females","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627828","117.3.2.4","6.2","","","","1"
"2005","East Kootenay Health Service Delivery Area, British Columbia","2015A00075911","Both sexes","Infant mortality","Number","Number","223","units ","0","v116627829","118.1.1.1","5","","","","0"
"2005","East Kootenay Health Service Delivery Area, British Columbia","2015A00075911","Both sexes","Infant mortality","Rate","Rate","257","units ","0","v116627830","118.1.1.2","6.8","","","","1"
"2005","East Kootenay Health Service Delivery Area, British Columbia","2015A00075911","Both sexes","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627831","118.1.1.3","2.5","","","","1"
"2005","East Kootenay Health Service Delivery Area, British Columbia","2015A00075911","Both sexes","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627832","118.1.1.4","16.7","","","","1"
"2005","East Kootenay Health Service Delivery Area, British Columbia","2015A00075911","Both sexes","Perinatal mortality","Number","Number","223","units ","0","v116627833","118.1.2.1","5","","","","0"
"2005","East Kootenay Health Service Delivery Area, British Columbia","2015A00075911","Both sexes","Perinatal mortality","Rate","Rate","257","units ","0","v116627834","118.1.2.2","6.8","","","","1"
"2005","East Kootenay Health Service Delivery Area, British Columbia","2015A00075911","Both sexes","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627835","118.1.2.3","2.5","","","","1"
"2005","East Kootenay Health Service Delivery Area, British Columbia","2015A00075911","Both sexes","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627836","118.1.2.4","16.7","","","","1"
"2005","East Kootenay Health Service Delivery Area, British Columbia","2015A00075911","Males","Infant mortality","Number","Number","223","units ","0","v116627837","118.2.1.1","0","","","","0"
"2005","East Kootenay Health Service Delivery Area, British Columbia","2015A00075911","Males","Infant mortality","Rate","Rate","257","units ","0","v116627838","118.2.1.2","0.0","","","","1"
"2005","East Kootenay Health Service Delivery Area, British Columbia","2015A00075911","Males","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627839","118.2.1.3","0.0","","","","1"
"2005","East Kootenay Health Service Delivery Area, British Columbia","2015A00075911","Males","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627840","118.2.1.4","0.0","","","","1"
"2005","East Kootenay Health Service Delivery Area, British Columbia","2015A00075911","Males","Perinatal mortality","Number","Number","223","units ","0","v116627841","118.2.2.1","0","","","","0"
"2005","East Kootenay Health Service Delivery Area, British Columbia","2015A00075911","Males","Perinatal mortality","Rate","Rate","257","units ","0","v116627842","118.2.2.2","0.0","","","","1"
"2005","East Kootenay Health Service Delivery Area, British Columbia","2015A00075911","Males","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627843","118.2.2.3","0.0","","","","1"
"2005","East Kootenay Health Service Delivery Area, British Columbia","2015A00075911","Males","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627844","118.2.2.4","0.0","","","","1"
"2005","East Kootenay Health Service Delivery Area, British Columbia","2015A00075911","Females","Infant mortality","Number","Number","223","units ","0","v116627845","118.3.1.1","5","","","","0"
"2005","East Kootenay Health Service Delivery Area, British Columbia","2015A00075911","Females","Infant mortality","Rate","Rate","257","units ","0","v116627846","118.3.1.2","13.7","","","","1"
"2005","East Kootenay Health Service Delivery Area, British Columbia","2015A00075911","Females","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627847","118.3.1.3","5.1","","","","1"
"2005","East Kootenay Health Service Delivery Area, British Columbia","2015A00075911","Females","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627848","118.3.1.4","33.5","","","","1"
"2005","East Kootenay Health Service Delivery Area, British Columbia","2015A00075911","Females","Perinatal mortality","Number","Number","223","units ","0","v116627849","118.3.2.1","5","","","","0"
"2005","East Kootenay Health Service Delivery Area, British Columbia","2015A00075911","Females","Perinatal mortality","Rate","Rate","257","units ","0","v116627850","118.3.2.2","13.7","","","","1"
"2005","East Kootenay Health Service Delivery Area, British Columbia","2015A00075911","Females","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627851","118.3.2.3","5.1","","","","1"
"2005","East Kootenay Health Service Delivery Area, British Columbia","2015A00075911","Females","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627852","118.3.2.4","33.5","","","","1"
"2005","Kootenay-Boundary Health Service Delivery Area, British Columbia","2015A00075912","Both sexes","Infant mortality","Number","Number","223","units ","0","v116627853","119.1.1.1","0","","","","0"
"2005","Kootenay-Boundary Health Service Delivery Area, British Columbia","2015A00075912","Both sexes","Infant mortality","Rate","Rate","257","units ","0","v116627854","119.1.1.2","0.0","","","","1"
"2005","Kootenay-Boundary Health Service Delivery Area, British Columbia","2015A00075912","Both sexes","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627855","119.1.1.3","0.0","","","","1"
"2005","Kootenay-Boundary Health Service Delivery Area, British Columbia","2015A00075912","Both sexes","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627856","119.1.1.4","0.0","","","","1"
"2005","Kootenay-Boundary Health Service Delivery Area, British Columbia","2015A00075912","Both sexes","Perinatal mortality","Number","Number","223","units ","0","v116627857","119.1.2.1","0","","","","0"
